year,day,species,location,c1,c2,c3,festival
2024,3,Dusky Warbler,Watch Tower,,,1,during 
2024,3,European Starling,Watch Tower,,,,during 
2024,3,Indian Pied Starling,Watch Tower,,,11,during 
2024,3,Chestnut-tailed Starling,Watch Tower,,,8,during 
2024,3,Common Myna,Watch Tower,,,7,during 
2024,3,Bank Myna,Watch Tower,,,,during 
2024,3,Jungle Myna,Watch Tower,,,121,during 
2024,3,Great Myna,Watch Tower,,,8,during 
2024,3,Oriental Magpie-Robin,Watch Tower,,,,during 
2024,3,Bluethroat,Watch Tower,,,,during 
2024,3,Taiga Flycatcher,Watch Tower,,,,during 
2024,3,Siberian Stonechat,Watch Tower,,,2,during 
2024,3,Baya Weaver,Watch Tower,,,,during 
2024,3,Black-breasted Weaver,Watch Tower,,,,during 
2024,3,Scaly-breasted Munia,Watch Tower,,,,during 
2024,3,House Sparrow,Watch Tower,,,3,during 
2024,3,Eurasian Tree Sparrow,Watch Tower,,,,during 
2024,3,Gray Wagtail,Watch Tower,,,,during 
2024,3,Eastern Yellow Wagtail,Watch Tower,,,,during 
2024,3,Citrine Wagtail,Watch Tower,,,6,during 
2024,3,White Wagtail,Watch Tower,,,1,during 
2024,3,Richard's Pipit,Watch Tower,,,,during 
2024,3,Richard's/Blyth's Pipit,Watch Tower,,,,during 
2024,3,Paddyfield Pipit,Watch Tower,,,2,during 
2024,3,Rosy Pipit,Watch Tower,,,1,during 
2024,3,Olive-backed Pipit,Watch Tower,,,,during 
2024,3,pipit sp.,Watch Tower,,,,during 
2024,3,Fulvous Whistling-Duck,Chakardoi,,,,during 
2024,3,Lesser Whistling-Duck,Chakardoi,,,330,during 
2024,3,Bar-headed Goose,Chakardoi,,,,during 
2024,3,Graylag Goose,Chakardoi,,21,,during 
2024,3,Ruddy Shelduck,Chakardoi,,,,during 
2024,3,Cotton Pygmy-Goose,Chakardoi,,,,during 
2024,3,Garganey,Chakardoi,,,,during 
2024,3,Northern Shoveler,Chakardoi,,,,during 
2024,3,Gadwall,Chakardoi,,,9,during 
2024,3,Eurasian Wigeon,Chakardoi,,,,during 
2024,3,Eastern Spot-billed Duck,Chakardoi,,,,during 
2024,3,Mallard,Chakardoi,,,,during 
2024,3,Northern Pintail,Chakardoi,,,,during 
2024,3,Green-winged Teal,Chakardoi,,,,during 
2024,3,Red-crested Pochard,Chakardoi,,,2,during 
2024,3,Common Pochard,Chakardoi,,,,during 
2024,3,Ferruginous Duck,Chakardoi,,,,during 
2024,3,Tufted Duck,Chakardoi,,,,during 
2024,3,duck sp.,Chakardoi,,,,during 
2024,3,Great Crested Grebe,Chakardoi,,,,during 
2024,3,Little Grebe,Chakardoi,,3,,during 
2024,3,Spotted Dove,Chakardoi,3,,,during 
2024,3,Yellow-footed Green-Pigeon,Chakardoi,,,,during 
2024,3,Greater Coucal,Chakardoi,,,,during 
2024,3,Plaintive Cuckoo,Chakardoi,,,,during 
2024,3,Common Hawk-Cuckoo,Chakardoi,,,,during 
2024,3,Asian Palm Swift,Chakardoi,4,,,during 
2024,3,Eurasian Moorhen,Chakardoi,,,,during 
2024,3,Eurasian Coot,Chakardoi,,,,during 
2024,3,Gray-headed Swamphen,Chakardoi,,,9,during 
2024,3,White-breasted Waterhen,Chakardoi,,,,during 
2024,3,moorhen/coot/gallinule sp.,Chakardoi,,,,during 
2024,3,Black-winged Stilt,Chakardoi,,,,during 
2024,3,Little Ringed Plover,Chakardoi,,,,during 
2024,3,Northern Lapwing,Chakardoi,,,,during 
2024,3,Gray-headed Lapwing,Chakardoi,,,,during 
2024,3,Red-wattled Lapwing,Chakardoi,,,3,during 
2024,3,lapwing sp.,Chakardoi,,23,,during 
2024,3,Pheasant-tailed Jacana,Chakardoi,,,,during 
2024,3,Bronze-winged Jacana,Chakardoi,,,,during 
2024,3,Common Snipe,Chakardoi,,,,during 
2024,3,Common Sandpiper,Chakardoi,,,,during 
2024,3,Green Sandpiper,Chakardoi,,,,during 
2024,3,Wood Sandpiper,Chakardoi,,,1,during 
2024,3,Common Redshank,Chakardoi,,,,during 
2024,3,Spotted Redshank,Chakardoi,,,,during 
2024,3,Common Greenshank,Chakardoi,,2,,during 
2024,3,Common/Spotted Redshank,Chakardoi,,,,during 
2024,3,Temminck's Stint,Chakardoi,,,,during 
2024,3,Black-headed Gull,Chakardoi,,,,during 
2024,3,Brown-headed Gull,Chakardoi,,,,during 
2024,3,gull sp.,Chakardoi,,,,during 
2024,3,Asian Openbill,Chakardoi,1,1,1,during 
2024,3,Lesser Adjutant,Chakardoi,,,,during 
2024,3,Greater Adjutant,Chakardoi,,,,during 
2024,3,Oriental Darter,Chakardoi,,,,during 
2024,3,Little Cormorant,Chakardoi,,1,12,during 
2024,3,Great Cormorant,Chakardoi,,,,during 
2024,3,Cinnamon Bittern,Chakardoi,,,,during 
2024,3,Little Egret,Chakardoi,,11,,during 
2024,3,Indian Pond-Heron,Chakardoi,11,3,2,during 
2024,3,Eastern Cattle Egret,Chakardoi,19,,,during 
2024,3,Great Egret,Chakardoi,,,,during 
2024,3,Medium Egret,Chakardoi,1,1,,during 
2024,3,Gray Heron,Chakardoi,,,,during 
2024,3,Purple Heron,Chakardoi,,1,,during 
2024,3,Glossy Ibis,Chakardoi,1,,14,during 
2024,3,Changeable Hawk-Eagle,Chakardoi,,,,during 
2024,3,Booted Eagle,Chakardoi,,,,during 
2024,3,Pied Harrier,Chakardoi,,,,during 
2024,3,Black Kite,Chakardoi,35,1,3,during 
2024,3,Long-legged Buzzard,Chakardoi,,,,during 
2024,3,Asian Barred Owlet,Chakardoi,,,,during 
2024,3,Spotted Owlet,Chakardoi,,,,during 
2024,3,Eurasian Hoopoe,Chakardoi,,,,during 
2024,3,Common Kingfisher,Chakardoi,,,,during 
2024,3,Stork-billed Kingfisher,Chakardoi,,,,during 
2024,3,White-throated Kingfisher,Chakardoi,2,1,1,during 
2024,3,Pied Kingfisher,Chakardoi,,,,during 
2024,3,Indochinese Roller,Chakardoi,,,,during 
2024,3,Lineated Barbet,Chakardoi,1,,,during 
2024,3,Blue-throated Barbet,Chakardoi,1,,,during 
2024,3,Fulvous-breasted Woodpecker,Chakardoi,,,,during 
2024,3,Eurasian Kestrel,Chakardoi,,,,during 
2024,3,Rose-ringed Parakeet,Chakardoi,,,,during 
2024,3,Black-hooded Oriole,Chakardoi,1,,,during 
2024,3,Black Drongo,Chakardoi,3,1,2,during 
2024,3,Ashy Drongo,Chakardoi,,,,during 
2024,3,Brown Shrike,Chakardoi,,,,during 
2024,3,Long-tailed Shrike,Chakardoi,,,,during 
2024,3,Gray-backed Shrike,Chakardoi,,,,during 
2024,3,House Crow,Chakardoi,9,,2,during 
2024,3,Large-billed Crow,Chakardoi,,,,during 
2024,3,Cinereous Tit,Chakardoi,,,,during 
2024,3,Bengal Bushlark,Chakardoi,1,,,during 
2024,3,Oriental Skylark,Chakardoi,1,3,,during 
2024,3,Common Tailorbird,Chakardoi,1,,1,during 
2024,3,Plain Prinia,Chakardoi,,,,during 
2024,3,Zitting Cisticola,Chakardoi,2,,1,during 
2024,3,Thick-billed Warbler,Chakardoi,,,,during 
2024,3,Paddyfield Warbler,Chakardoi,,,,during 
2024,3,Blyth's Reed Warbler,Chakardoi,,,,during 
2024,3,Clamorous Reed Warbler,Chakardoi,,,,during 
2024,3,Pallas's Grasshopper Warbler,Chakardoi,,,,during 
2024,3,Striated Grassbird,Chakardoi,3,2,1,during 
2024,3,Gray-throated Martin,Chakardoi,,,,during 
2024,3,Bank Swallow,Chakardoi,18,,19,during 
2024,3,Barn Swallow,Chakardoi,46,184,49,during 
2024,3,Striated Swallow,Chakardoi,,,,during 
2024,3,Streak-throated Swallow,Chakardoi,,,,during 
2024,3,Red-vented Bulbul,Chakardoi,1,,,during 
2024,3,Dusky Warbler,Chakardoi,,,,during 
2024,3,European Starling,Chakardoi,,,,during 
2024,3,Indian Pied Starling,Chakardoi,9,12,33,during 
2024,3,Chestnut-tailed Starling,Chakardoi,3,,11,during 
2024,3,Common Myna,Chakardoi,4,,,during 
2024,3,Bank Myna,Chakardoi,,,,during 
2024,3,Jungle Myna,Chakardoi,12,,,during 
2024,3,Great Myna,Chakardoi,,,2,during 
2024,3,Oriental Magpie-Robin,Chakardoi,8,,,during 
2024,3,Bluethroat,Chakardoi,,,,during 
2024,3,Taiga Flycatcher,Chakardoi,,,,during 
2024,3,Siberian Stonechat,Chakardoi,1,2,,during 
2024,3,Baya Weaver,Chakardoi,,,,during 
2024,3,Black-breasted Weaver,Chakardoi,,,,during 
2024,3,Scaly-breasted Munia,Chakardoi,,,,during 
2024,3,House Sparrow,Chakardoi,,,,during 
2024,3,Eurasian Tree Sparrow,Chakardoi,,,,during 
2024,3,Gray Wagtail,Chakardoi,,,,during 
2024,3,Eastern Yellow Wagtail,Chakardoi,,,,during 
2024,3,Citrine Wagtail,Chakardoi,14,33,63,during 
2024,3,White Wagtail,Chakardoi,,,,during 
2024,3,Richard's Pipit,Chakardoi,,,,during 
2024,3,Richard's/Blyth's Pipit,Chakardoi,,,4,during 
2024,3,Paddyfield Pipit,Chakardoi,2,,,during 
2024,3,Rosy Pipit,Chakardoi,4,,7,during 
2024,3,Olive-backed Pipit,Chakardoi,1,,2,during 
2024,3,pipit sp.,Chakardoi,,,21,during 
2024,4,Fulvous Whistling-Duck,Azara,,,,after 
2024,4,Lesser Whistling-Duck,Azara,,,,after 
2024,4,whistling-duck sp.,Azara,,27,,after 
2024,4,Bar-headed Goose,Azara,,,,after 
2024,4,Graylag Goose,Azara,,,,after 
2024,4,Ruddy Shelduck,Azara,,,,after 
2024,4,Cotton Pygmy-Goose,Azara,,,,after 
2024,4,Garganey,Azara,,,,after 
2024,4,Northern Shoveler,Azara,,,,after 
2024,4,Gadwall,Azara,,,,after 
2024,4,Eurasian Wigeon,Azara,,,,after 
2024,4,Indian Spot-billed Duck,Azara,,,,after 
2024,4,Eastern Spot-billed Duck,Azara,,,,after 
2024,4,Mallard,Azara,,,,after 
2024,4,Northern Pintail,Azara,,,,after 
2024,4,Green-winged Teal,Azara,,,,after 
2024,4,Red-crested Pochard,Azara,,,,after 
2024,4,Common Pochard,Azara,,,,after 
2024,4,Ferruginous Duck,Azara,,,,after 
2024,4,Tufted Duck,Azara,,,,after 
2024,4,duck sp.,Azara,,,3,after 
2024,4,Little Grebe,Azara,,,,after 
2024,4,Great Crested Grebe,Azara,,,,after 
2024,4,Rock Pigeon,Azara,2,,,after 
2024,4,Spotted Dove,Azara,,,,after 
2024,4,Yellow-footed Green-Pigeon,Azara,,,,after 
2024,4,Greater Coucal,Azara,,,,after 
2024,4,Asian Koel,Azara,,,,after 
2024,4,Plaintive Cuckoo,Azara,,,,after 
2024,4,Common Hawk-Cuckoo,Azara,,,,after 
2024,4,Asian Palm Swift,Azara,,,,after 
2024,4,swift sp.,Azara,,,,after 
2024,4,Eurasian Moorhen,Azara,,,,after 
2024,4,Eurasian Coot,Azara,,,,after 
2024,4,Gray-headed Swamphen,Azara,,10,10,after 
2024,4,White-breasted Waterhen,Azara,,,,after 
2024,4,Ruddy-breasted Crake,Azara,,,,after 
2024,4,Black-winged Stilt,Azara,,,,after 
2024,4,Little Ringed Plover,Azara,,,,after 
2024,4,Indian Thick-knee,Azara,,,,after 
2024,4,Northern Lapwing,Azara,,,,after 
2024,4,Gray-headed Lapwing,Azara,,,,after 
2024,4,Red-wattled Lapwing,Azara,,,2,after 
2024,4,Pheasant-tailed Jacana,Azara,,,,after 
2024,4,Bronze-winged Jacana,Azara,1,,1,after 
2024,4,Pin-tailed Snipe,Azara,,,,after 
2024,4,Common Snipe,Azara,,,,after 
2024,4,snipe sp.,Azara,,,,after 
2024,4,Common Sandpiper,Azara,1,,1,after 
2024,4,Green Sandpiper,Azara,,,,after 
2024,4,Wood Sandpiper,Azara,,,,after 
2024,4,Common Redshank,Azara,,,,after 
2024,4,Spotted Redshank,Azara,,,,after 
2024,4,Common Greenshank,Azara,,,,after 
2024,4,Temminck's Stint,Azara,,,,after 
2024,4,Small Pratincole,Azara,,,,after 
2024,4,Black-headed Gull,Azara,,,,after 
2024,4,Brown-headed Gull,Azara,,,,after 
2024,4,Asian Woolly-necked Stork,Azara,,,,after 
2024,4,Asian Openbill,Azara,3,3,1,after 
2024,4,Lesser Adjutant,Azara,1,,,after 
2024,4,Greater Adjutant,Azara,,,,after 
2024,4,Oriental Darter,Azara,,1,,after 
2024,4,Little Cormorant,Azara,7,8,13,after 
2024,4,Great Cormorant,Azara,,,,after 
2024,4,Black-crowned Night Heron,Azara,,,,after 
2024,4,Little Egret,Azara,3,,,after 
2024,4,Indian Pond-Heron,Azara,10,5,2,after 
2024,4,Eastern Cattle Egret,Azara,1,1,,after 
2024,4,Great Egret,Azara,,,,after 
2024,4,Medium Egret,Azara,,1,1,after 
2024,4,Gray Heron,Azara,,,,after 
2024,4,Purple Heron,Azara,,,1,after 
2024,4,white egret sp.,Azara,,,80,after 
2024,4,Glossy Ibis,Azara,4,,1,after 
2024,4,Changeable Hawk-Eagle,Azara,,,,after 
2024,4,Booted Eagle,Azara,,,,after 
2024,4,Shikra,Azara,,,,after 
2024,4,Pied Harrier,Azara,,,,after 
2024,4,Black Kite,Azara,20,23,14,after 
2024,4,Long-legged Buzzard,Azara,,,,after 
2024,4,Asian Barred Owlet,Azara,,,,after 
2024,4,Spotted Owlet,Azara,,,,after 
2024,4,Eurasian Hoopoe,Azara,,,,after 
2024,4,Common Kingfisher,Azara,1,,,after 
2024,4,Stork-billed Kingfisher,Azara,,,,after 
2024,4,White-throated Kingfisher,Azara,2,2,,after 
2024,4,Pied Kingfisher,Azara,,,,after 
2024,4,Asian Green Bee-eater,Azara,,,,after 
2024,4,Indochinese Roller,Azara,,,,after 
2024,4,Lineated Barbet,Azara,,,,after 
2024,4,Blue-throated Barbet,Azara,,,,after 
2024,4,Fulvous-breasted Woodpecker,Azara,,,,after 
2024,4,Black-rumped Flameback,Azara,,,,after 
2024,4,Eurasian Kestrel,Azara,,,,after 
2024,4,Rose-ringed Parakeet,Azara,1,,,after 
2024,4,Alexandrine/Rose-ringed Parakeet,Azara,,,,after 
2024,4,Red-breasted Parakeet,Azara,,,,after 
2024,4,Black-hooded Oriole,Azara,,,,after 
2024,4,Ashy Woodswallow,Azara,,,,after 
2024,4,Black Drongo,Azara,3,6,2,after 
2024,4,Ashy Drongo,Azara,,,,after 
2024,4,Brown Shrike,Azara,,,,after 
2024,4,Long-tailed Shrike,Azara,,,,after 
2024,4,Gray-backed Shrike,Azara,,,,after 
2024,4,Rufous Treepie,Azara,,,,after 
2024,4,House Crow,Azara,50,30,,after 
2024,4,Large-billed Crow,Azara,,,,after 
2024,4,Cinereous Tit,Azara,,,,after 
2024,4,Bengal Bushlark,Azara,3,,,after 
2024,4,Oriental Skylark,Azara,,,,after 
2024,4,Common Tailorbird,Azara,1,,,after 
2024,4,Plain Prinia,Azara,2,,,after 
2024,4,Zitting Cisticola,Azara,1,,,after 
2024,4,Thick-billed Warbler,Azara,,,,after 
2024,4,Paddyfield Warbler,Azara,,,,after 
2024,4,Blunt-winged Warbler,Azara,,,,after 
2024,4,Blyth's Reed Warbler,Azara,,,,after 
2024,4,Clamorous Reed Warbler,Azara,,,,after 
2024,4,Pallas's Grasshopper Warbler,Azara,,,,after 
2024,4,Striated Grassbird,Azara,2,,1,after 
2024,4,Gray-throated Martin,Azara,,,,after 
2024,4,Bank Swallow,Azara,,12,7,after 
2024,4,Barn Swallow,Azara,70,40,,after 
2024,4,Red-rumped/Striated Swallow,Azara,,,,after 
2024,4,Striated Swallow,Azara,,5,,after 
2024,4,Streak-throated Swallow,Azara,,,,after 
2024,4,Red-vented Bulbul,Azara,,,,after 
2024,4,Dusky Warbler,Azara,,,,after 
2024,4,Jungle Babbler,Azara,,,,after 
2024,4,European Starling,Azara,,,,after 
2024,4,Indian Pied Starling,Azara,60,12,,after 
2024,4,Chestnut-tailed Starling,Azara,,,,after 
2024,4,Common Myna,Azara,30,,,after 
2024,4,Bank Myna,Azara,,,,after 
2024,4,Jungle Myna,Azara,,,,after 
2024,4,Great Myna,Azara,,,,after 
2024,4,Purple Sunbird,Azara,,,,after 
2024,4,sunbird sp.,Azara,,,,after 
2024,4,Oriental Magpie-Robin,Azara,1,,,after 
2024,4,Bluethroat,Azara,,,,after 
2024,4,Taiga Flycatcher,Azara,,,,after 
2024,4,Siberian Stonechat,Azara,5,6,6,after 
2024,4,Pied Bushchat,Azara,,,,after 
2024,4,Baya Weaver,Azara,,,,after 
2024,4,Black-breasted Weaver,Azara,,,,after 
2024,4,Scaly-breasted Munia,Azara,,,,after 
2024,4,House Sparrow,Azara,2,,,after 
2024,4,Eurasian Tree Sparrow,Azara,,,,after 
2024,4,passerine sp.,Azara,,,,after 
2024,4,Gray Wagtail,Azara,,,,after 
2024,4,Eastern Yellow Wagtail,Azara,,,,after 
2024,4,Citrine Wagtail,Azara,40,22,12,after 
2024,4,White Wagtail,Azara,,,1,after 
2024,4,Richard's Pipit,Azara,,,,after 
2024,4,Paddyfield Pipit,Azara,2,3,2,after 
2024,4,Rosy Pipit,Azara,,,,after 
2024,4,Olive-backed Pipit,Azara,,,,after 
2024,4,Fulvous Whistling-Duck,Dharapur,33,30,,after 
2024,4,Lesser Whistling-Duck,Dharapur,300,250,652,after 
2024,4,whistling-duck sp.,Dharapur,,,450,after 
2024,4,Bar-headed Goose,Dharapur,,,,after 
2024,4,Graylag Goose,Dharapur,105,7,,after 
2024,4,Ruddy Shelduck,Dharapur,,,,after 
2024,4,Cotton Pygmy-Goose,Dharapur,,,38,after 
2024,4,Garganey,Dharapur,,,,after 
2024,4,Northern Shoveler,Dharapur,,3,,after 
2024,4,Gadwall,Dharapur,30,20,10,after 
2024,4,Eurasian Wigeon,Dharapur,,,,after 
2024,4,Indian Spot-billed Duck,Dharapur,,,,after 
2024,4,Eastern Spot-billed Duck,Dharapur,,,,after 
2024,4,Mallard,Dharapur,,,,after 
2024,4,Northern Pintail,Dharapur,20,220,,after 
2024,4,Green-winged Teal,Dharapur,2,,,after 
2024,4,Red-crested Pochard,Dharapur,50,,,after 
2024,4,Common Pochard,Dharapur,130,300,,after 
2024,4,Ferruginous Duck,Dharapur,1,,,after 
2024,4,Tufted Duck,Dharapur,,,14,after 
2024,4,duck sp.,Dharapur,,,,after 
2024,4,Little Grebe,Dharapur,14,,,after 
2024,4,Great Crested Grebe,Dharapur,,,,after 
2024,4,Rock Pigeon,Dharapur,,,,after 
2024,4,Spotted Dove,Dharapur,,6,,after 
2024,4,Yellow-footed Green-Pigeon,Dharapur,,,,after 
2024,4,Greater Coucal,Dharapur,,,,after 
2024,4,Asian Koel,Dharapur,,,,after 
2024,4,Plaintive Cuckoo,Dharapur,,,,after 
2024,4,Common Hawk-Cuckoo,Dharapur,,1,,after 
2024,4,Asian Palm Swift,Dharapur,,,,after 
2024,4,swift sp.,Dharapur,,,,after 
2024,4,Eurasian Moorhen,Dharapur,,,,after 
2024,4,Eurasian Coot,Dharapur,,120,30,after 
2024,4,Gray-headed Swamphen,Dharapur,1,24,65,after 
2024,4,White-breasted Waterhen,Dharapur,,,,after 
2024,4,Ruddy-breasted Crake,Dharapur,,,,after 
2024,4,Black-winged Stilt,Dharapur,,,,after 
2024,4,Little Ringed Plover,Dharapur,3,,8,after 
2024,4,Indian Thick-knee,Dharapur,,,,after 
2024,4,Northern Lapwing,Dharapur,29,,165,after 
2024,4,Gray-headed Lapwing,Dharapur,,,,after 
2024,4,Red-wattled Lapwing,Dharapur,,,,after 
2024,4,Pheasant-tailed Jacana,Dharapur,7,,10,after 
2024,4,Bronze-winged Jacana,Dharapur,4,,4,after 
2024,4,Pin-tailed Snipe,Dharapur,,,1,after 
2024,4,Common Snipe,Dharapur,,,5,after 
2024,4,snipe sp.,Dharapur,,,,after 
2024,4,Common Sandpiper,Dharapur,,,,after 
2024,4,Green Sandpiper,Dharapur,4,,2,after 
2024,4,Wood Sandpiper,Dharapur,2,,1,after 
2024,4,Common Redshank,Dharapur,,,,after 
2024,4,Spotted Redshank,Dharapur,1,,,after 
2024,4,Common Greenshank,Dharapur,,,,after 
2024,4,Temminck's Stint,Dharapur,5,,15,after 
2024,4,Small Pratincole,Dharapur,,,,after 
2024,4,Black-headed Gull,Dharapur,,,,after 
2024,4,Brown-headed Gull,Dharapur,,,,after 
2024,4,Asian Woolly-necked Stork,Dharapur,,,,after 
2024,4,Asian Openbill,Dharapur,1,,7,after 
2024,4,Lesser Adjutant,Dharapur,1,,,after 
2024,4,Greater Adjutant,Dharapur,,,,after 
2024,4,Oriental Darter,Dharapur,2,2,2,after 
2024,4,Little Cormorant,Dharapur,11,25,15,after 
2024,4,Great Cormorant,Dharapur,,,2,after 
2024,4,Black-crowned Night Heron,Dharapur,,,,after 
2024,4,Little Egret,Dharapur,,,,after 
2024,4,Indian Pond-Heron,Dharapur,3,5,10,after 
2024,4,Eastern Cattle Egret,Dharapur,2,111,532,after 
2024,4,Great Egret,Dharapur,,1,2,after 
2024,4,Medium Egret,Dharapur,,,,after 
2024,4,Gray Heron,Dharapur,,,,after 
2024,4,Purple Heron,Dharapur,,2,5,after 
2024,4,white egret sp.,Dharapur,,,,after 
2024,4,Glossy Ibis,Dharapur,1,,37,after 
2024,4,Changeable Hawk-Eagle,Dharapur,,,,after 
2024,4,Booted Eagle,Dharapur,,,1,after 
2024,4,Shikra,Dharapur,,,,after 
2024,4,Pied Harrier,Dharapur,,,,after 
2024,4,Black Kite,Dharapur,5,1,2,after 
2024,4,Long-legged Buzzard,Dharapur,,,,after 
2024,4,Asian Barred Owlet,Dharapur,,,,after 
2024,4,Spotted Owlet,Dharapur,,,,after 
2024,4,Eurasian Hoopoe,Dharapur,,1,,after 
2024,4,Common Kingfisher,Dharapur,1,,,after 
2024,4,Stork-billed Kingfisher,Dharapur,1,,,after 
2024,4,White-throated Kingfisher,Dharapur,1,,,after 
2024,4,Pied Kingfisher,Dharapur,,,,after 
2024,4,Asian Green Bee-eater,Dharapur,,,,after 
2024,4,Indochinese Roller,Dharapur,,,,after 
2024,4,Lineated Barbet,Dharapur,,,,after 
2024,4,Blue-throated Barbet,Dharapur,,,,after 
2024,4,Fulvous-breasted Woodpecker,Dharapur,,,,after 
2024,4,Black-rumped Flameback,Dharapur,,,,after 
2024,4,Eurasian Kestrel,Dharapur,,,,after 
2024,4,Rose-ringed Parakeet,Dharapur,,,,after 
2024,4,Alexandrine/Rose-ringed Parakeet,Dharapur,,,,after 
2024,4,Red-breasted Parakeet,Dharapur,,,,after 
2024,4,Black-hooded Oriole,Dharapur,,,,after 
2024,4,Ashy Woodswallow,Dharapur,,,,after 
2024,4,Black Drongo,Dharapur,,2,2,after 
2024,4,Ashy Drongo,Dharapur,,,,after 
2024,4,Brown Shrike,Dharapur,,,,after 
2024,4,Long-tailed Shrike,Dharapur,,,,after 
2024,4,Gray-backed Shrike,Dharapur,,,,after 
2024,4,Rufous Treepie,Dharapur,,,,after 
2024,4,House Crow,Dharapur,,3,3,after 
2024,4,Large-billed Crow,Dharapur,2,3,2,after 
2024,4,Cinereous Tit,Dharapur,,,,after 
2024,4,Bengal Bushlark,Dharapur,,,,after 
2024,4,Oriental Skylark,Dharapur,,,,after 
2024,4,Common Tailorbird,Dharapur,,,,after 
2024,4,Plain Prinia,Dharapur,,,,after 
2024,4,Zitting Cisticola,Dharapur,,,,after 
2024,4,Thick-billed Warbler,Dharapur,,,,after 
2024,4,Paddyfield Warbler,Dharapur,,,,after 
2024,4,Blunt-winged Warbler,Dharapur,,,,after 
2024,4,Blyth's Reed Warbler,Dharapur,,,,after 
2024,4,Clamorous Reed Warbler,Dharapur,,,,after 
2024,4,Pallas's Grasshopper Warbler,Dharapur,,,,after 
2024,4,Striated Grassbird,Dharapur,5,4,3,after 
2024,4,Gray-throated Martin,Dharapur,5,55,30,after 
2024,4,Bank Swallow,Dharapur,,,,after 
2024,4,Barn Swallow,Dharapur,15,160,63,after 
2024,4,Red-rumped/Striated Swallow,Dharapur,,,,after 
2024,4,Striated Swallow,Dharapur,,,,after 
2024,4,Streak-throated Swallow,Dharapur,,,,after 
2024,4,Red-vented Bulbul,Dharapur,,,,after 
2024,4,Dusky Warbler,Dharapur,,,,after 
2024,4,Jungle Babbler,Dharapur,,,,after 
2024,4,European Starling,Dharapur,,2,,after 
2024,4,Indian Pied Starling,Dharapur,3,15,17,after 
2024,4,Chestnut-tailed Starling,Dharapur,,22,32,after 
2024,4,Common Myna,Dharapur,4,4,,after 
2024,4,Bank Myna,Dharapur,,,,after 
2024,4,Jungle Myna,Dharapur,,5,,after 
2024,4,Great Myna,Dharapur,,2,,after 
2024,4,Purple Sunbird,Dharapur,,,,after 
2024,4,sunbird sp.,Dharapur,,,,after 
2024,4,Oriental Magpie-Robin,Dharapur,,1,,after 
2024,4,Bluethroat,Dharapur,,,,after 
2024,4,Taiga Flycatcher,Dharapur,,,,after 
2024,4,Siberian Stonechat,Dharapur,,1,1,after 
2024,4,Pied Bushchat,Dharapur,,,,after 
2024,4,Baya Weaver,Dharapur,,,,after 
2024,4,Black-breasted Weaver,Dharapur,,,,after 
2024,4,Scaly-breasted Munia,Dharapur,,,,after 
2024,4,House Sparrow,Dharapur,,,,after 
2024,4,Eurasian Tree Sparrow,Dharapur,,,,after 
2024,4,passerine sp.,Dharapur,,,,after 
2024,4,Gray Wagtail,Dharapur,,,,after 
2024,4,Eastern Yellow Wagtail,Dharapur,,,,after 
2024,4,Citrine Wagtail,Dharapur,45,80,65,after 
2024,4,White Wagtail,Dharapur,,,,after 
2024,4,Richard's Pipit,Dharapur,,,,after 
2024,4,Paddyfield Pipit,Dharapur,2,1,,after 
2024,4,Rosy Pipit,Dharapur,1,6,,after 
2024,4,Olive-backed Pipit,Dharapur,,,,after 
2024,4,Fulvous Whistling-Duck,Jalukbari ,,,,after 
2024,4,Lesser Whistling-Duck,Jalukbari ,,15,100,after 
2024,4,whistling-duck sp.,Jalukbari ,,,,after 
2024,4,Bar-headed Goose,Jalukbari ,,,,after 
2024,4,Graylag Goose,Jalukbari ,39,,,after 
2024,4,Ruddy Shelduck,Jalukbari ,,,,after 
2024,4,Cotton Pygmy-Goose,Jalukbari ,,,12,after 
2024,4,Garganey,Jalukbari ,,,,after 
2024,4,Northern Shoveler,Jalukbari ,,,20,after 
2024,4,Gadwall,Jalukbari ,,,,after 
2024,4,Eurasian Wigeon,Jalukbari ,,,,after 
2024,4,Indian Spot-billed Duck,Jalukbari ,,,,after 
2024,4,Eastern Spot-billed Duck,Jalukbari ,,,,after 
2024,4,Mallard,Jalukbari ,,,,after 
2024,4,Northern Pintail,Jalukbari ,,,,after 
2024,4,Green-winged Teal,Jalukbari ,,,,after 
2024,4,Red-crested Pochard,Jalukbari ,,,,after 
2024,4,Common Pochard,Jalukbari ,,,,after 
2024,4,Ferruginous Duck,Jalukbari ,,60,200,after 
2024,4,Tufted Duck,Jalukbari ,,,,after 
2024,4,duck sp.,Jalukbari ,,,,after 
2024,4,Little Grebe,Jalukbari ,,,,after 
2024,4,Great Crested Grebe,Jalukbari ,,,,after 
2024,4,Rock Pigeon,Jalukbari ,,,,after 
2024,4,Spotted Dove,Jalukbari ,7,,,after 
2024,4,Yellow-footed Green-Pigeon,Jalukbari ,22,,,after 
2024,4,Greater Coucal,Jalukbari ,,,,after 
2024,4,Asian Koel,Jalukbari ,,,,after 
